experiment,contrast,tf,score,padj,n_targets,dose_label
CRISPR,KO_vs_WT,Lhx8,1.2697435358462157,0.5363773703575134,7,CRISPR KO
CRISPR,KO_vs_WT,Mafa,1.2850748747211935,0.5363773703575134,7,CRISPR KO
CRISPR,KO_vs_WT,Med1,-1.26141505090487,0.5363773703575134,9,CRISPR KO
CRISPR,KO_vs_WT,Meis1,-1.289250703754052,0.5363773703575134,8,CRISPR KO
CRISPR,KO_vs_WT,Nkx3-1,-1.273235460480489,0.5363773703575134,52,CRISPR KO
CRISPR,KO_vs_WT,Onecut1,-1.2931520446676519,0.5363773703575134,9,CRISPR KO
CRISPR,KO_vs_WT,Pitx3,1.263827414283073,0.5363773703575134,11,CRISPR KO
CRISPR,KO_vs_WT,Sin3a,-1.2755512759004197,0.5363773703575134,9,CRISPR KO
CRISPR,KO_vs_WT,Six1,1.2861057373793217,0.5363773703575134,11,CRISPR KO
CRISPR,KO_vs_WT,Six4,1.2702208299161042,0.5363773703575134,7,CRISPR KO
CRISPR,KO_vs_WT,Stat5b,1.2774879020783008,0.5363773703575134,58,CRISPR KO
CRISPR,KO_vs_WT,Tcf12,-1.2791730478777974,0.5363773703575134,28,CRISPR KO
CRISPR,KO_vs_WT,Wt1,-1.2618953074438537,0.5363773703575134,107,CRISPR KO
CRISPR,KO_vs_WT,Id4,-1.2571302464941962,0.5368454456329346,9,CRISPR KO
CRISPR,KO_vs_WT,Fos,1.2506615785040207,0.5384615659713745,200,CRISPR KO
CRISPR,KO_vs_WT,Nkx3-2,-1.252060269791316,0.5384615659713745,5,CRISPR KO
CRISPR,KO_vs_WT,Spic,1.2476771179395958,0.5390453934669495,5,CRISPR KO
CRISPR,KO_vs_WT,Ncoa2,-1.2450617882691026,0.5392913818359375,40,CRISPR KO
CRISPR,KO_vs_WT,Egr3,-1.2226385806760327,0.5574377775192261,18,CRISPR KO
CRISPR,KO_vs_WT,Fgf2,-1.21583608462384,0.5574377775192261,7,CRISPR KO
CRISPR,KO_vs_WT,Nkx2-5,-1.2140193418912308,0.5574377775192261,43,CRISPR KO
CRISPR,KO_vs_WT,Plagl1,-1.215982868223244,0.5574377775192261,9,CRISPR KO
CRISPR,KO_vs_WT,Tfap4,-1.2178762405226076,0.5574377775192261,22,CRISPR KO
CRISPR,KO_vs_WT,Dnmt3b,-1.2086834574750511,0.5602840781211853,45,CRISPR KO
CRISPR,KO_vs_WT,Nfatc2,-1.1986573947045536,0.5676171183586121,47,CRISPR KO
CRISPR,KO_vs_WT,E2f7,1.1936556422764573,0.5679469108581543,6,CRISPR KO
CRISPR,KO_vs_WT,Zfp143,-1.1943409345294207,0.5679469108581543,23,CRISPR KO
CRISPR,KO_vs_WT,Egr2,-1.1907068399868652,0.5685482025146484,45,CRISPR KO
CRISPR,KO_vs_WT,Irf1,1.1836872780748346,0.5717156529426575,103,CRISPR KO
CRISPR,KO_vs_WT,Ncoa3,-1.178434479166722,0.5717156529426575,51,CRISPR KO
CRISPR,KO_vs_WT,Sall4,-1.1813609339662685,0.5717156529426575,7,CRISPR KO
CRISPR,KO_vs_WT,Tcf7,1.1781664006640078,0.5717156529426575,13,CRISPR KO
CRISPR,KO_vs_WT,Dbp,-1.1652794955288983,0.5733931660652161,20,CRISPR KO
CRISPR,KO_vs_WT,Elf1,1.1555799531267774,0.5733931660652161,42,CRISPR KO
CRISPR,KO_vs_WT,Elf4,1.1640069767735532,0.5733931660652161,29,CRISPR KO
CRISPR,KO_vs_WT,Fosb,-1.1484126848435778,0.5733931660652161,26,CRISPR KO
CRISPR,KO_vs_WT,Foxn1,-1.1442841772771388,0.5733931660652161,33,CRISPR KO
CRISPR,KO_vs_WT,Foxq1,-1.1661251170744038,0.5733931660652161,9,CRISPR KO
CRISPR,KO_vs_WT,Gli2,1.1497082145224649,0.5733931660652161,105,CRISPR KO
CRISPR,KO_vs_WT,Hcfc1,-1.149233421422423,0.5733931660652161,7,CRISPR KO
CRISPR,KO_vs_WT,Hoxb2,-1.154576545007292,0.5733931660652161,5,CRISPR KO
CRISPR,KO_vs_WT,Jun,-1.1442610967016453,0.5733931660652161,391,CRISPR KO
CRISPR,KO_vs_WT,Kat6b,1.142420620782599,0.5733931660652161,6,CRISPR KO
CRISPR,KO_vs_WT,Kdm5a,1.1486055088132676,0.5733931660652161,13,CRISPR KO
CRISPR,KO_vs_WT,Meox1,-1.1405129961299336,0.5733931660652161,7,CRISPR KO
CRISPR,KO_vs_WT,Neurod2,-1.1404229254755582,0.5733931660652161,7,CRISPR KO
CRISPR,KO_vs_WT,Nkx2-1,-1.1617117013021223,0.5733931660652161,32,CRISPR KO
CRISPR,KO_vs_WT,Nono,-1.1536771169952322,0.5733931660652161,8,CRISPR KO
CRISPR,KO_vs_WT,Cebpz,-1.1234148821092287,0.5874074101448059,12,CRISPR KO
CRISPR,KO_vs_WT,Pou4f1,-1.1190089605424294,0.5895020961761475,16,CRISPR KO
CRISPR,KO_vs_WT,Zbtb7a,-1.113421283805075,0.5927340984344482,30,CRISPR KO
CRISPR,KO_vs_WT,Runx3,1.1013207518069004,0.6022559404373169,44,CRISPR KO
CRISPR,KO_vs_WT,Barx1,-1.0990580857048629,0.6023046970367432,8,CRISPR KO
CRISPR,KO_vs_WT,Dlx4,-1.094318703326672,0.6026239395141602,24,CRISPR KO
CRISPR,KO_vs_WT,Nfatc3,1.0963173272096807,0.6026239395141602,18,CRISPR KO
CRISPR,KO_vs_WT,Zeb2,-1.084643845603624,0.6098604798316956,20,CRISPR KO
CRISPR,KO_vs_WT,Dlx2,-1.081844690336468,0.6104424595832825,9,CRISPR KO
CRISPR,KO_vs_WT,Kat5,1.0744299157229167,0.6155201196670532,40,CRISPR KO
CRISPR,KO_vs_WT,Gcm1,1.0711976882048977,0.6165305972099304,6,CRISPR KO
CRISPR,KO_vs_WT,Mta3,1.0579555368304172,0.6273621916770935,10,CRISPR KO
CRISPR,KO_vs_WT,Pin1,-1.0509571896491714,0.6299285292625427,5,CRISPR KO
CRISPR,KO_vs_WT,Pin1rt1,-1.0509571896491714,0.6299285292625427,5,CRISPR KO
CRISPR,KO_vs_WT,Zbtb17,-1.0273406759065884,0.6512760519981384,32,CRISPR KO
CRISPR,KO_vs_WT,Zfp458,1.0228688589560713,0.6535535454750061,26,CRISPR KO
CRISPR,KO_vs_WT,Zfp523,-1.0157416602808318,0.6585211753845215,6,CRISPR KO
CRISPR,KO_vs_WT,Foxo3,1.0103708211451856,0.6617235541343689,151,CRISPR KO
CRISPR,KO_vs_WT,Hoxb4,-1.0070753495576454,0.6628259420394897,7,CRISPR KO
CRISPR,KO_vs_WT,Wwtr1,1.0046506831664745,0.6630489230155945,7,CRISPR KO
CRISPR,KO_vs_WT,Bmal1,-1.002183035918432,0.6633198857307434,43,CRISPR KO
CRISPR,KO_vs_WT,Tfap2a,-0.9997724001362448,0.6635375022888184,190,CRISPR KO
CRISPR,KO_vs_WT,Kdm5c,-0.9750339035176204,0.6797828674316406,16,CRISPR KO
CRISPR,KO_vs_WT,Kdm5d,-0.9750339035176204,0.6797828674316406,16,CRISPR KO
CRISPR,KO_vs_WT,Rcor2,-0.9778184473864312,0.6797828674316406,11,CRISPR KO
CRISPR,KO_vs_WT,Zfp354c,-0.975716356321274,0.6797828674316406,19,CRISPR KO
CRISPR,KO_vs_WT,Sox11,0.968390090814622,0.684343695640564,7,CRISPR KO
CRISPR,KO_vs_WT,Mtf2,-0.9633714009175928,0.6872464418411255,5,CRISPR KO
CRISPR,KO_vs_WT,Crebzf,-0.9556716167166946,0.6929190158843994,10,CRISPR KO
CRISPR,KO_vs_WT,Emx2,0.9478378625414396,0.6987517476081848,6,CRISPR KO
CRISPR,KO_vs_WT,Hhex,-0.9281004404619211,0.7147451043128967,17,CRISPR KO
CRISPR,KO_vs_WT,Zfp362,-0.9282901014484325,0.7147451043128967,13,CRISPR KO
CRISPR,KO_vs_WT,Creb3,-0.9151227675671568,0.7184394001960754,10,CRISPR KO
CRISPR,KO_vs_WT,Hivep1,-0.9207587683451419,0.7184394001960754,8,CRISPR KO
CRISPR,KO_vs_WT,Jdp2,-0.9135950200923331,0.7184394001960754,25,CRISPR KO
CRISPR,KO_vs_WT,Nr2e1,-0.9158021755757471,0.7184394001960754,9,CRISPR KO
CRISPR,KO_vs_WT,Rela,0.9169144621767534,0.7184394001960754,333,CRISPR KO
CRISPR,KO_vs_WT,Arid4a,-0.9020297783410361,0.7214133739471436,5,CRISPR KO
CRISPR,KO_vs_WT,Epas1,0.9062393879703551,0.7214133739471436,63,CRISPR KO
CRISPR,KO_vs_WT,Irf3,0.9051437912248399,0.7214133739471436,52,CRISPR KO
CRISPR,KO_vs_WT,Nfatc1,0.9022640841289107,0.7214133739471436,63,CRISPR KO
CRISPR,KO_vs_WT,Kat2b,0.8919673371443841,0.7251253128051758,11,CRISPR KO
CRISPR,KO_vs_WT,Nr1i3,0.8938028396046472,0.7251253128051758,26,CRISPR KO
CRISPR,KO_vs_WT,Sox10,0.8937639606406556,0.7251253128051758,16,CRISPR KO
CRISPR,KO_vs_WT,Myrf,-0.8892783434475267,0.7256742715835571,7,CRISPR KO
CRISPR,KO_vs_WT,Pax9,0.8858672952013702,0.7260582447052002,6,CRISPR KO
CRISPR,KO_vs_WT,Satb1,-0.8845955623613125,0.7260582447052002,22,CRISPR KO
CRISPR,KO_vs_WT,Klf11,-0.8778194398366016,0.72826087474823,13,CRISPR KO
CRISPR,KO_vs_WT,Peg3,0.8775312004398858,0.72826087474823,6,CRISPR KO
CRISPR,KO_vs_WT,Sp2,0.8760323364784215,0.72826087474823,17,CRISPR KO
CRISPR,KO_vs_WT,Cebpg,-0.8718151044662108,0.7304169535636902,105,CRISPR KO
CRISPR,KO_vs_WT,Ctnnb1,-0.865836691128105,0.7337364554405212,218,CRISPR KO
CRISPR,KO_vs_WT,Tgif1,0.8643431712985491,0.7337364554405212,6,CRISPR KO
CRISPR,KO_vs_WT,Erf,-0.8579508770107356,0.7359430193901062,14,CRISPR KO
CRISPR,KO_vs_WT,Kmt2a,0.8590332305824181,0.7359430193901062,52,CRISPR KO
CRISPR,KO_vs_WT,Ctbp2,-0.8475376309388606,0.7445733547210693,9,CRISPR KO
CRISPR,KO_vs_WT,Msc,0.842849595250737,0.7471518516540527,12,CRISPR KO
CRISPR,KO_vs_WT,Rxra,0.8407993359766847,0.7471518516540527,49,CRISPR KO
CRISPR,KO_vs_WT,Clock,0.8307377710246735,0.7554587721824646,48,CRISPR KO
CRISPR,KO_vs_WT,Atf4,-0.8282896789797342,0.7557849884033203,93,CRISPR KO
CRISPR,KO_vs_WT,Phf20,-0.8234208578556332,0.7564185857772827,6,CRISPR KO
CRISPR,KO_vs_WT,Zkscan7,-0.8236480237576621,0.7564185857772827,7,CRISPR KO
CRISPR,KO_vs_WT,Pawr,-0.8172318788286977,0.7573522329330444,6,CRISPR KO
CRISPR,KO_vs_WT,Tlx1,0.8200906072047474,0.7573522329330444,7,CRISPR KO
CRISPR,KO_vs_WT,Zfp729a,0.8161566882564779,0.7573522329330444,24,CRISPR KO
CRISPR,KO_vs_WT,Sirt1,0.8134278000170847,0.7574436664581299,40,CRISPR KO
CRISPR,KO_vs_WT,Tbp,0.8118382065241198,0.7574436664581299,115,CRISPR KO
CRISPR,KO_vs_WT,Pax8,0.8084973510556899,0.7587260603904724,12,CRISPR KO
CRISPR,KO_vs_WT,T,0.8056019233627718,0.7595462799072266,7,CRISPR KO
CRISPR,KO_vs_WT,Vsx2,-0.7998080835380859,0.7633903622627258,17,CRISPR KO
CRISPR,KO_vs_WT,Tead2,-0.79654824100184,0.7642759680747986,5,CRISPR KO
CRISPR,KO_vs_WT,Zhx2,-0.794749067041222,0.7642759680747986,7,CRISPR KO
CRISPR,KO_vs_WT,Abl1,-0.7677299720148254,0.7664019465446472,10,CRISPR KO
CRISPR,KO_vs_WT,Cebpa,-0.7810095683250967,0.7664019465446472,120,CRISPR KO
CRISPR,KO_vs_WT,Cebpe,-0.7646372561401765,0.7664019465446472,13,CRISPR KO
CRISPR,KO_vs_WT,Creb3l1,0.7768120678164782,0.7664019465446472,6,CRISPR KO
CRISPR,KO_vs_WT,E4f1,0.7565379782785248,0.7664019465446472,9,CRISPR KO
CRISPR,KO_vs_WT,Hdac3,0.7598268012549002,0.7664019465446472,16,CRISPR KO
CRISPR,KO_vs_WT,Hlx,0.7749698766697555,0.7664019465446472,12,CRISPR KO
CRISPR,KO_vs_WT,Hsf1,0.7664288009848821,0.7664019465446472,65,CRISPR KO
CRISPR,KO_vs_WT,Htatip2,0.7734396045905735,0.7664019465446472,14,CRISPR KO
CRISPR,KO_vs_WT,Klf1,-0.7707940838020704,0.7664019465446472,12,CRISPR KO
CRISPR,KO_vs_WT,Mef2a,0.7551541113840433,0.7664019465446472,61,CRISPR KO
CRISPR,KO_vs_WT,Nfe2l3,-0.7679777118588128,0.7664019465446472,5,CRISPR KO
CRISPR,KO_vs_WT,Nr2f1,0.7772960430965191,0.7664019465446472,57,CRISPR KO
CRISPR,KO_vs_WT,Prop1,-0.768857278770977,0.7664019465446472,5,CRISPR KO
CRISPR,KO_vs_WT,Sox4,-0.7765259845042892,0.7664019465446472,19,CRISPR KO
CRISPR,KO_vs_WT,Sox6,0.7821023097336904,0.7664019465446472,13,CRISPR KO
CRISPR,KO_vs_WT,Sp7,-0.7585253724166403,0.7664019465446472,26,CRISPR KO
CRISPR,KO_vs_WT,Srsf2,-0.7533394051360689,0.7664019465446472,12,CRISPR KO
CRISPR,KO_vs_WT,Tbx1,0.7544383605704461,0.7664019465446472,8,CRISPR KO
CRISPR,KO_vs_WT,Gtf2i,-0.7421557642824539,0.768233060836792,17,CRISPR KO
CRISPR,KO_vs_WT,Irf5,-0.7473718460183507,0.768233060836792,8,CRISPR KO
CRISPR,KO_vs_WT,Klf2,-0.7435301127244216,0.768233060836792,41,CRISPR KO
CRISPR,KO_vs_WT,Nrl,-0.7460108371904284,0.768233060836792,10,CRISPR KO
CRISPR,KO_vs_WT,Pax3,-0.7413682028734045,0.768233060836792,61,CRISPR KO
CRISPR,KO_vs_WT,Myf5,0.7339854863217994,0.7696560025215149,13,CRISPR KO
CRISPR,KO_vs_WT,Zfp395,0.7342234313620322,0.7696560025215149,5,CRISPR KO
CRISPR,KO_vs_WT,Zglp1,-0.7338930671454119,0.7696560025215149,9,CRISPR KO
CRISPR,KO_vs_WT,Gata6,-0.7279859530738538,0.7735962271690369,42,CRISPR KO
CRISPR,KO_vs_WT,Rbpj,0.7173776953250609,0.7823279500007629,95,CRISPR KO
CRISPR,KO_vs_WT,E2f6,-0.7057480533403008,0.7900583744049072,34,CRISPR KO
CRISPR,KO_vs_WT,Nr1h4,-0.7067908214002653,0.7900583744049072,65,CRISPR KO
CRISPR,KO_vs_WT,Snai2,-0.701746543486552,0.7920731902122498,28,CRISPR KO
CRISPR,KO_vs_WT,Crem,0.6984960401691377,0.7933205962181091,49,CRISPR KO
CRISPR,KO_vs_WT,Pax2,0.6930432886754033,0.7968224883079529,10,CRISPR KO
CRISPR,KO_vs_WT,Cxxc1,-0.6878317727549261,0.7972053289413452,13,CRISPR KO
CRISPR,KO_vs_WT,Foxd3,0.674494372089674,0.7972053289413452,6,CRISPR KO
CRISPR,KO_vs_WT,Maf,-0.6772722138671703,0.7972053289413452,33,CRISPR KO
CRISPR,KO_vs_WT,Mybl1,0.6866225253904674,0.7972053289413452,8,CRISPR KO
CRISPR,KO_vs_WT,Npas2,0.6778411247317059,0.7972053289413452,7,CRISPR KO
CRISPR,KO_vs_WT,Nr3c2,0.6791473547844753,0.7972053289413452,36,CRISPR KO
CRISPR,KO_vs_WT,Tbx21,0.6750045061425791,0.7972053289413452,21,CRISPR KO
CRISPR,KO_vs_WT,Twist2,-0.6783867607478443,0.7972053289413452,23,CRISPR KO
CRISPR,KO_vs_WT,Vdr,-0.6856717742475888,0.7972053289413452,82,CRISPR KO
CRISPR,KO_vs_WT,Skil,-0.6719787978856272,0.7977214455604553,17,CRISPR KO
CRISPR,KO_vs_WT,Mzf1,-0.6646082576290352,0.8031583428382874,16,CRISPR KO
CRISPR,KO_vs_WT,Arid3b,0.6443433104910778,0.812757670879364,6,CRISPR KO
CRISPR,KO_vs_WT,Deaf1,-0.6511729842874946,0.812757670879364,8,CRISPR KO
CRISPR,KO_vs_WT,Elk1,-0.6409402673997493,0.812757670879364,47,CRISPR KO
CRISPR,KO_vs_WT,Myt1,0.6391025155256193,0.812757670879364,5,CRISPR KO
CRISPR,KO_vs_WT,Nfil3,-0.6468229113192344,0.812757670879364,17,CRISPR KO
CRISPR,KO_vs_WT,Pgr,-0.6416166846024833,0.812757670879364,91,CRISPR KO
CRISPR,KO_vs_WT,Pparg,-0.6397957544403171,0.812757670879364,220,CRISPR KO
CRISPR,KO_vs_WT,Stat1,0.6432596870600706,0.812757670879364,203,CRISPR KO
CRISPR,KO_vs_WT,Sox2,0.6363506493426944,0.8135194778442383,45,CRISPR KO
CRISPR,KO_vs_WT,Bcl6,0.6229386855939172,0.8250835537910461,51,CRISPR KO
CRISPR,KO_vs_WT,Foxp1,0.6137889120725819,0.8294236660003662,9,CRISPR KO
CRISPR,KO_vs_WT,Hoxc8,0.6126441350104086,0.8294236660003662,12,CRISPR KO
CRISPR,KO_vs_WT,Nr4a3,-0.613668248663238,0.8294236660003662,19,CRISPR KO
CRISPR,KO_vs_WT,Yy1,0.6092386679686896,0.8308444023132324,168,CRISPR KO
CRISPR,KO_vs_WT,Twist1,-0.6045345842230146,0.8335837125778198,54,CRISPR KO
CRISPR,KO_vs_WT,Batf,-0.5990594824178254,0.8365932703018188,6,CRISPR KO
CRISPR,KO_vs_WT,Jund,-0.597557882647974,0.8365932703018188,58,CRISPR KO
CRISPR,KO_vs_WT,Nfkb1,0.5952491488274937,0.8369017839431763,237,CRISPR KO
CRISPR,KO_vs_WT,Nkx2-2,-0.5878402898163112,0.8423851728439331,10,CRISPR KO
CRISPR,KO_vs_WT,Ncor1,-0.583133580802717,0.8430902361869812,55,CRISPR KO
CRISPR,KO_vs_WT,Nr2e3,0.5833487732308906,0.8430902361869812,5,CRISPR KO
CRISPR,KO_vs_WT,Lhx2,0.5779917778868942,0.8462712168693542,15,CRISPR KO
CRISPR,KO_vs_WT,Mybl2,0.5730308832754619,0.8475461006164551,44,CRISPR KO
CRISPR,KO_vs_WT,Nfia,-0.5707242164375163,0.8475461006164551,33,CRISPR KO
CRISPR,KO_vs_WT,Rorc,-0.5724564096893655,0.8475461006164551,8,CRISPR KO
CRISPR,KO_vs_WT,Creb1,0.5378399198072674,0.8488141298294067,287,CRISPR KO
CRISPR,KO_vs_WT,Eno1,-0.5442592002717673,0.8488141298294067,14,CRISPR KO
CRISPR,KO_vs_WT,Eno1b,-0.5442592002717673,0.8488141298294067,14,CRISPR KO
CRISPR,KO_vs_WT,Esrrg,0.546776675032964,0.8488141298294067,16,CRISPR KO
CRISPR,KO_vs_WT,Fosl2,-0.5275381674173015,0.8488141298294067,25,CRISPR KO
CRISPR,KO_vs_WT,Gfi1b,0.5543874087440197,0.8488141298294067,10,CRISPR KO
CRISPR,KO_vs_WT,Hand2,0.5408796845844208,0.8488141298294067,18,CRISPR KO
CRISPR,KO_vs_WT,Hey2,0.5630547486503465,0.8488141298294067,12,CRISPR KO
CRISPR,KO_vs_WT,Ing4,0.5239076829931922,0.8488141298294067,13,CRISPR KO
CRISPR,KO_vs_WT,Kcnip3,0.5439794660222783,0.8488141298294067,6,CRISPR KO
CRISPR,KO_vs_WT,Lrrfip1,0.5286748724331373,0.8488141298294067,9,CRISPR KO
CRISPR,KO_vs_WT,Mitf,0.5231072486874275,0.8488141298294067,63,CRISPR KO
CRISPR,KO_vs_WT,Myog,-0.5498559100625185,0.8488141298294067,35,CRISPR KO
CRISPR,KO_vs_WT,Neurog2,0.5626622622437855,0.8488141298294067,14,CRISPR KO
CRISPR,KO_vs_WT,Nfe2l2,-0.5563217085395469,0.8488141298294067,145,CRISPR KO
CRISPR,KO_vs_WT,Nfix,-0.5258603602244286,0.8488141298294067,14,CRISPR KO
CRISPR,KO_vs_WT,Noto,0.5219478960254861,0.8488141298294067,7,CRISPR KO
CRISPR,KO_vs_WT,Nr3c1,-0.5621542956867372,0.8488141298294067,161,CRISPR KO
CRISPR,KO_vs_WT,Nr4a2,-0.5248798776319828,0.8488141298294067,33,CRISPR KO
CRISPR,KO_vs_WT,Pbx2,-0.5448927648374523,0.8488141298294067,5,CRISPR KO
CRISPR,KO_vs_WT,Prdm1,0.5333621198714745,0.8488141298294067,28,CRISPR KO
CRISPR,KO_vs_WT,Rfx1,0.5385751408270363,0.8488141298294067,13,CRISPR KO
CRISPR,KO_vs_WT,Tada2a,-0.52855288237605,0.8488141298294067,7,CRISPR KO
CRISPR,KO_vs_WT,Tox3,0.5554384836618461,0.8488141298294067,5,CRISPR KO
CRISPR,KO_vs_WT,Vezf1,-0.5201054557656962,0.8488141298294067,5,CRISPR KO
CRISPR,KO_vs_WT,Lmx1b,-0.5176371955587792,0.8493242263793945,12,CRISPR KO
CRISPR,KO_vs_WT,Fezf2,-0.5133202202457986,0.8497409224510193,6,CRISPR KO
CRISPR,KO_vs_WT,Nrf1,-0.5137443835856167,0.8497409224510193,64,CRISPR KO
CRISPR,KO_vs_WT,Sall2,-0.5097242400206775,0.8500248789787292,6,CRISPR KO
CRISPR,KO_vs_WT,Stat6,-0.509145017990891,0.8500248789787292,58,CRISPR KO
CRISPR,KO_vs_WT,Hdac7,0.5060658507683785,0.8511356115341187,12,CRISPR KO
CRISPR,KO_vs_WT,Bclaf1,0.5008075253845315,0.8524802923202515,5,CRISPR KO
CRISPR,KO_vs_WT,Myod1,-0.5011752226722989,0.8524802923202515,92,CRISPR KO
CRISPR,KO_vs_WT,Nr1h2,-0.49723046919657315,0.8540750741958618,32,CRISPR KO
CRISPR,KO_vs_WT,Ascl1,-0.48473917441396946,0.8586819767951965,34,CRISPR KO
CRISPR,KO_vs_WT,Brca1,-0.4852411350839749,0.8586819767951965,48,CRISPR KO
CRISPR,KO_vs_WT,Cdx2,0.49001634926134086,0.8586819767951965,37,CRISPR KO
CRISPR,KO_vs_WT,E2f3,0.48635166774582483,0.8586819767951965,61,CRISPR KO
CRISPR,KO_vs_WT,Nfatc4,0.4811603934375148,0.8602747321128845,25,CRISPR KO
CRISPR,KO_vs_WT,Nfat5,-0.4731623433005915,0.8654583096504211,34,CRISPR KO
CRISPR,KO_vs_WT,Tfe3,-0.4719385781528191,0.8654583096504211,23,CRISPR KO
CRISPR,KO_vs_WT,Crx,-0.4677978971477978,0.8663384318351746,12,CRISPR KO
CRISPR,KO_vs_WT,Fli1,-0.46715248456376757,0.8663384318351746,63,CRISPR KO
CRISPR,KO_vs_WT,Klf13,0.46477490984768166,0.8667646050453186,8,CRISPR KO
CRISPR,KO_vs_WT,Max,0.46146497540389847,0.8680920600891113,37,CRISPR KO
CRISPR,KO_vs_WT,Hbp1,-0.44914665690062505,0.8706452250480652,34,CRISPR KO
CRISPR,KO_vs_WT,Hey1,-0.4513556561626495,0.8706452250480652,21,CRISPR KO
CRISPR,KO_vs_WT,Tbx15,0.4505842179271788,0.8706452250480652,19,CRISPR KO
CRISPR,KO_vs_WT,Tcf21,-0.45232121743719783,0.8706452250480652,8,CRISPR KO
CRISPR,KO_vs_WT,Zfp384,0.45684743679126216,0.8706452250480652,14,CRISPR KO
CRISPR,KO_vs_WT,Setbp1,-0.4439005982752219,0.8727542161941528,5,CRISPR KO
CRISPR,KO_vs_WT,Zfp42,-0.44308901056494565,0.8727542161941528,12,CRISPR KO
CRISPR,KO_vs_WT,Atf5,-0.43119057567833996,0.8765748739242554,23,CRISPR KO
CRISPR,KO_vs_WT,Gli1,-0.43084814815728345,0.8765748739242554,125,CRISPR KO
CRISPR,KO_vs_WT,Hsf2,-0.42945320362073813,0.8765748739242554,18,CRISPR KO
CRISPR,KO_vs_WT,Mafg,-0.43498954548216395,0.8765748739242554,8,CRISPR KO
CRISPR,KO_vs_WT,Pknox1,-0.4365832300224832,0.8765748739242554,8,CRISPR KO
CRISPR,KO_vs_WT,Nupr1,-0.4274680164862545,0.8766305446624756,6,CRISPR KO
CRISPR,KO_vs_WT,Ebf3,-0.4137879383812992,0.8778802156448364,7,CRISPR KO
CRISPR,KO_vs_WT,Foxa2,0.41620371411234197,0.8778802156448364,48,CRISPR KO
CRISPR,KO_vs_WT,Foxd1,-0.41276283712625284,0.8778802156448364,6,CRISPR KO
CRISPR,KO_vs_WT,Gtf3a,0.4146722170431373,0.8778802156448364,18,CRISPR KO
CRISPR,KO_vs_WT,Klf7,0.41270236142514527,0.8778802156448364,6,CRISPR KO
CRISPR,KO_vs_WT,Rora,0.41898758097284267,0.8778802156448364,40,CRISPR KO
CRISPR,KO_vs_WT,Stat4,-0.4134728365804303,0.8778802156448364,10,CRISPR KO
CRISPR,KO_vs_WT,Hmgb2,0.4093095464142662,0.8792760372161865,6,CRISPR KO
CRISPR,KO_vs_WT,Etv6,0.40673017671136996,0.8799020051956177,20,CRISPR KO
CRISPR,KO_vs_WT,Foxl2,-0.4025180186483593,0.8820692896842957,15,CRISPR KO
CRISPR,KO_vs_WT,Ctbp1,0.39811597709571317,0.8844136595726013,6,CRISPR KO
CRISPR,KO_vs_WT,Ahr,-0.39189218625483596,0.8877107501029968,101,CRISPR KO
CRISPR,KO_vs_WT,Id3,-0.38502227432611347,0.8877107501029968,27,CRISPR KO
CRISPR,KO_vs_WT,Mafk,0.38640740824753256,0.8877107501029968,14,CRISPR KO
CRISPR,KO_vs_WT,Mef2d,-0.38844898644883097,0.8877107501029968,18,CRISPR KO
CRISPR,KO_vs_WT,Tead4,-0.39031394557562443,0.8877107501029968,8,CRISPR KO
CRISPR,KO_vs_WT,Hoxa7,-0.37875747265987514,0.8907216787338257,10,CRISPR KO
CRISPR,KO_vs_WT,Nanog,0.377978748014279,0.8907216787338257,38,CRISPR KO
CRISPR,KO_vs_WT,Gata4,-0.37508607888368556,0.8910365104675293,71,CRISPR KO
CRISPR,KO_vs_WT,Nr6a1,-0.37258845977520705,0.8910365104675293,6,CRISPR KO
CRISPR,KO_vs_WT,Pou1f1,-0.37189261832899023,0.8910365104675293,26,CRISPR KO
CRISPR,KO_vs_WT,Apex1,-0.3642476410735829,0.8920918107032776,30,CRISPR KO
CRISPR,KO_vs_WT,Arid3a,0.36207740886826534,0.8920918107032776,6,CRISPR KO
CRISPR,KO_vs_WT,Cebpb,-0.36354183662784595,0.8920918107032776,269,CRISPR KO
CRISPR,KO_vs_WT,Ezh2,0.3592903238667294,0.8920918107032776,101,CRISPR KO
CRISPR,KO_vs_WT,Gli3,-0.3619399632472911,0.8920918107032776,28,CRISPR KO
CRISPR,KO_vs_WT,Otx2,-0.3611307132963745,0.8920918107032776,13,CRISPR KO
CRISPR,KO_vs_WT,Brd4,0.35507377043691235,0.8931058049201965,9,CRISPR KO
CRISPR,KO_vs_WT,Smarca1,0.3524742450410644,0.8931058049201965,33,CRISPR KO
CRISPR,KO_vs_WT,Spib,0.35249560985686473,0.8931058049201965,7,CRISPR KO
CRISPR,KO_vs_WT,Hdgf,-0.349395588932931,0.8941893577575684,5,CRISPR KO
CRISPR,KO_vs_WT,Zfp263,0.3444557964139183,0.8969894647598267,5,CRISPR KO
CRISPR,KO_vs_WT,Neurod6,-0.33878964844696174,0.8987945914268494,7,CRISPR KO
CRISPR,KO_vs_WT,Tfap2b,-0.33868128587339874,0.8987945914268494,14,CRISPR KO
CRISPR,KO_vs_WT,Ybx1,0.3348074360236992,0.9006041288375854,70,CRISPR KO
CRISPR,KO_vs_WT,Aire,-0.33091428823353963,0.9012513160705566,11,CRISPR KO
