"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000260483",189.74458874307,-9.69047877926806,1.03906074336287,-9.32619083260263,1.09744204416421e-20,3.47209005934991e-20,"NA","AC015720.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S17 (RPS17) pseudogene"
"ENSG00000142655",1204.71331994554,-0.964484733220184,0.103431108618249,-9.32489988848493,1.11088415213285e-20,3.51413124472674e-20,"5195","PEX14","protein_coding","HGNC Symbol",4,"peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]"
"ENSG00000143337",1154.92753517014,0.820262931278004,0.0879806016564852,9.3232248454116,1.12856867641858e-20,3.56957923006874e-20,"26092","TOR1AIP1","protein_coding","HGNC Symbol",12,"torsin 1A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29456]"
"ENSG00000214160",1238.34379886926,1.14281046543347,0.122584804191949,9.32261117490556,1.13511703626603e-20,3.58979386867341e-20,"10195","ALG3","protein_coding","HGNC Symbol",14,"ALG3 alpha-1,3- mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:23056]"
"ENSG00000273041",47.2718565876646,-5.67005312473169,0.608233594161668,-9.32216368703994,1.13991576799495e-20,3.60447049630537e-20,"NA","ATF4P2","processed_pseudogene","HGNC Symbol",1,"activating transcription factor 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34025]"
"ENSG00000169744",88.4574184134149,3.03732100225968,0.325874878815152,9.32051287077751,1.15779279488981e-20,3.66049155343226e-20,"9079","LDB2","protein_coding","HGNC Symbol",16,"LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]"
"ENSG00000173653",783.256369207236,-1.45440225657652,0.156096675601555,-9.3173173033419,1.19318963326886e-20,3.77188027243536e-20,"9986","RCE1","protein_coding","HGNC Symbol",9,"Ras converting CAAX endopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:13721]"
"ENSG00000229852",88.0267982790273,2.73625983730467,0.293678785334946,9.3171858981367,1.19466787344918e-20,3.7760303960743e-20,"NA","AC019205.1","lncRNA","Clone-based (Ensembl) gene",6,"novel transcript, antisense to KHDC1"
"ENSG00000079432",10811.9092835752,-0.6352532320678,0.068181631473472,-9.31707291743178,1.19594029539003e-20,3.77952892355403e-20,"23152","CIC","protein_coding","HGNC Symbol",9,"capicua transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:14214]"
"ENSG00000228466",55.5581237146096,-3.66794247774693,0.393744869988834,-9.31553083561685,1.21344224029395e-20,3.8343095288458e-20,"NA","TUBB4AP1","processed_pseudogene","HGNC Symbol",1,"tubulin beta 4A class IVa pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42340]"
"ENSG00000257480",183.958151720403,-9.64461895439357,1.03556804934373,-9.31336087522751,1.23850004764431e-20,3.91294714748404e-20,"NA","MRPL2P1","processed_pseudogene","HGNC Symbol",1,"mitochondrial ribosomal protein L2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29698]"
"ENSG00000205403",117.789626187856,4.74686591140722,0.509728706543697,9.31253400185004,1.24818249065629e-20,3.94299242585902e-20,"3426","CFI","protein_coding","HGNC Symbol",8,"complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]"
"ENSG00000118990",141.094568818174,-11.1120981922173,1.19345917620212,-9.31083225450465,1.26834560842904e-20,4.00613312678956e-20,"NA","GLRXP3","processed_pseudogene","HGNC Symbol",1,"glutaredoxin pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:34049]"
"ENSG00000253406",45.8146758081682,-5.43386552708047,0.583626046271207,-9.31052608394963,1.27200729767231e-20,4.0171429804757e-20,"NA","AC012613.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to ABLIM3"
"ENSG00000108395",1898.87670497258,-0.806643072169983,0.0866431148287409,-9.30995006082591,1.27892468217237e-20,4.03843022046961e-20,"4591","TRIM37","protein_coding","HGNC Symbol",14,"tripartite motif containing 37 [Source:HGNC Symbol;Acc:HGNC:7523]"
"ENSG00000174574",2022.62149610978,-0.753666970425979,0.0809691495652308,-9.30807566181494,1.30169256514001e-20,4.10975539512466e-20,"79647","AKIRIN1","protein_coding","HGNC Symbol",4,"akirin 1 [Source:HGNC Symbol;Acc:HGNC:25744]"
"ENSG00000156265",168.101095512293,6.88171590774759,0.739334177496143,9.30799105088509,1.30272971478562e-20,4.11246119863878e-20,"56911","MAP3K7CL","protein_coding","HGNC Symbol",16,"MAP3K7 C-terminal like [Source:HGNC Symbol;Acc:HGNC:16457]"
"ENSG00000136144",716.316963679413,-1.2594837996781,0.135337389853457,-9.30625159124068,1.32423378382985e-20,4.17976735584618e-20,"55213","RCBTB1","protein_coding","HGNC Symbol",4,"RCC1 and BTB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:18243]"
"ENSG00000233449",1032.16275866679,-13.9824732171582,1.50269837558062,-9.30491005006611,1.34105799187501e-20,4.23228558950877e-20,"NA","MTATP6P14","processed_pseudogene","HGNC Symbol",1,"MT-ATP6 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:52059]"
"ENSG00000177103",97.8645120035286,-8.14032863608407,0.875014028520358,-9.30308357438486,1.36430397416843e-20,4.30505317626334e-20,"57453","DSCAML1","protein_coding","HGNC Symbol",5,"DS cell adhesion molecule like 1 [Source:HGNC Symbol;Acc:HGNC:14656]"
"ENSG00000224630",185.039965495791,-9.66302798966186,1.03874043653343,-9.30263966800991,1.37001359394258e-20,4.32247240874918e-20,"NA","AC234064.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"pseudogene similar to part of ribonucleotide reductase M2 polypeptide (RRM2)"
"ENSG00000110680",52.887467086556,-3.62507857737038,0.38977233576751,-9.3005024849497,1.39783492893822e-20,4.40964093238352e-20,"796","CALCA","protein_coding","HGNC Symbol",6,"calcitonin related polypeptide alpha [Source:HGNC Symbol;Acc:HGNC:1437]"
"ENSG00000189136",90.2245832151119,3.4758808347221,0.373770736378933,9.29949965691859,1.41108136009586e-20,4.45081340853668e-20,"NA","UBE2Q2P1","transcribed_unprocessed_pseudogene","HGNC Symbol",7,"ubiquitin conjugating enzyme E2 Q2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37439]"
"ENSG00000130811",3893.66146309428,0.636954890584581,0.0685003787287531,9.29856013069338,1.42360421818374e-20,4.48969254056291e-20,"8666","EIF3G","protein_coding","HGNC Symbol",15,"eukaryotic translation initiation factor 3 subunit G [Source:HGNC Symbol;Acc:HGNC:3274]"
"ENSG00000259601",47.8290453565097,-5.70701160673047,0.613774137957487,-9.29822756253989,1.42806327100109e-20,4.50313321504902e-20,"NA","AC092079.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"DEAD (Asp-Glu-Ala-Asp) box polypeptide 18 (DDX18) pseudogene"
"ENSG00000160183",182.417047308533,-9.63909463471471,1.03667279921374,-9.29810702279967,1.42968286786958e-20,4.50761771488228e-20,"64699","TMPRSS3","protein_coding","HGNC Symbol",9,"transmembrane serine protease 3 [Source:HGNC Symbol;Acc:HGNC:11877]"
"ENSG00000159228",625.935863950178,1.14869689310801,0.123552333545149,9.2972496766987,1.44125486554648e-20,4.54347536321821e-20,"873","CBR1","protein_coding","HGNC Symbol",5,"carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]"
"ENSG00000176049",267.63338736841,2.41440860585671,0.259765039752963,9.29458640066738,1.47779629299071e-20,4.65802697348861e-20,"9832","JAKMIP2","protein_coding","HGNC Symbol",6,"janus kinase and microtubule interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29067]"
"ENSG00000187522",742.878797834829,-0.994431782567654,0.107011418962815,-9.29276326027602,1.50333734160135e-20,4.73787845234108e-20,"51182","HSPA14","protein_coding","HGNC Symbol",3,"heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]"
"ENSG00000160326",313.174752511945,-1.43294053803188,0.154203533840463,-9.29252723555857,1.50667564965885e-20,4.74774397263101e-20,"11182","SLC2A6","protein_coding","HGNC Symbol",5,"solute carrier family 2 member 6 [Source:HGNC Symbol;Acc:HGNC:11011]"
"ENSG00000271766",67.6685165634015,-7.19561410246905,0.774396468525752,-9.2918994273923,1.51559102170554e-20,4.77517844680342e-20,"NA","AC010424.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000226110",154.650457317999,-11.2466166794465,1.21064593876305,-9.28976533877236,1.5462885823047e-20,4.87122510473525e-20,"NA","BX323845.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"pseudogene similar to part of ribosomal protein S13 (RPS13)"
"ENSG00000175600",168.33681241145,2.37609125851685,0.255843032604934,9.28730102330339,1.58250171469641e-20,4.98461839769856e-20,"79783","SUGCT","protein_coding","HGNC Symbol",9,"succinyl-CoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:HGNC:16001]"
"ENSG00000229965",179.590759516187,-9.61148311942393,1.03494470949132,-9.28695323651448,1.58767951394664e-20,5.00023772981126e-20,"NA","RPS3AP7","processed_pseudogene","HGNC Symbol",1,"RPS3A pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36376]"
"ENSG00000226789",59.3473491606027,-3.82704561978177,0.412089879688064,-9.28691969499152,1.58817976006508e-20,5.00112329962562e-20,"NA","AC110926.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"WW domain binding protein 11 (WBP11) pseudogene"
"ENSG00000196932",141.28727649904,-11.1147616409801,1.19686558076333,-9.28655800586344,1.5935839876619e-20,5.01744896404927e-20,"219623","TMEM26","protein_coding","HGNC Symbol",5,"transmembrane protein 26 [Source:HGNC Symbol;Acc:HGNC:28550]"
"ENSG00000170855",270.638019052078,1.8969137856565,0.204323632565081,9.2838687421647,1.6343402670605e-20,5.14506181701478e-20,"51499","TRIAP1","protein_coding","HGNC Symbol",2,"TP53 regulated inhibitor of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:26937]"
"ENSG00000248327",65.9850816070606,-4.35551708276614,0.469158568034763,-9.2836780131945,1.63726962922897e-20,5.15357309186509e-20,"NA","NOL8P1","processed_pseudogene","HGNC Symbol",1,"nucleolar protein 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49557]"
"ENSG00000225191",45.1170213434269,-4.77722315481638,0.514602062985606,-9.28333463550458,1.64255658064447e-20,5.16950189359158e-20,"NA","AL136455.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"adaptor-related protein complex 2, beta 1 subunit (AP2B1) pseudogene"
"ENSG00000131153",458.389594387492,1.24577975475687,0.134209263085912,9.28236789408052,1.65753223444254e-20,5.21591466744634e-20,"51659","GINS2","protein_coding","HGNC Symbol",3,"GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]"
"ENSG00000154721",112.004869492558,3.68543094708012,0.397057421522351,9.28185886300744,1.66547173859157e-20,5.24017637707353e-20,"58494","JAM2","protein_coding","HGNC Symbol",7,"junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686]"
"ENSG00000258320",78.4287345406717,-7.43881845945473,0.801576519599424,-9.2802349838942,1.69105201662701e-20,5.31992800600726e-20,"NA","AC090502.3","processed_pseudogene","Clone-based (Ensembl) gene",1,"SURP and G patch domain containing 1 (SUGP1) pseudogene"
"ENSG00000217128",1799.24888337873,-1.17376848815913,0.126483744378524,-9.27999478451897,1.69486861141926e-20,5.33120011004432e-20,"96459","FNIP1","protein_coding","HGNC Symbol",6,"folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]"
"ENSG00000155792",169.099742592341,-3.18992678581647,0.343755541878804,-9.2796374085545,1.70056282579648e-20,5.34837433708963e-20,"64798","DEPTOR","protein_coding","HGNC Symbol",3,"DEP domain containing MTOR interacting protein [Source:HGNC Symbol;Acc:HGNC:22953]"
"ENSG00000218890",59.3217459862109,-3.35415367133305,0.361484868918295,-9.27882177024449,1.71362966562292e-20,5.38872799809521e-20,"NA","NUFIP1P1","processed_pseudogene","HGNC Symbol",1,"NUFIP1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8058]"
"ENSG00000204252",96.9166977834017,2.7463002071768,0.296009013069334,9.27775873680419,1.73080898084082e-20,5.4420009685437e-20,"3111","HLA-DOA","protein_coding","HGNC Symbol",6,"major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]"
"ENSG00000156853",497.235692964595,1.64044160219267,0.176820846036109,9.27742197239386,1.73628674952231e-20,5.45847238936853e-20,"115509","ZNF689","protein_coding","HGNC Symbol",6,"zinc finger protein 689 [Source:HGNC Symbol;Acc:HGNC:25173]"
"ENSG00000156650",1765.87888605921,-0.906551553467914,0.097722712147889,-9.27677439095204,1.74686844792353e-20,5.49098260582325e-20,"23522","KAT6B","protein_coding","HGNC Symbol",41,"lysine acetyltransferase 6B [Source:HGNC Symbol;Acc:HGNC:17582]"
"ENSG00000240484",139.614110110913,-11.097686035933,1.19631149878589,-9.27658561101839,1.74996516145701e-20,5.49995933866515e-20,"NA","AC091544.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L31 (RPL31) pseudogene"
"ENSG00000171867",6255.37015849877,1.41935481774618,0.153006472629452,9.27643643666985,1.75241603048173e-20,5.50690405724677e-20,"5621","PRNP","protein_coding","HGNC Symbol",4,"prion protein [Source:HGNC Symbol;Acc:HGNC:9449]"
"ENSG00000244043",180.640257977247,-9.61838369936916,1.03688890578279,-9.2761950154225,1.75638966841931e-20,5.51863145196984e-20,"NA","RPS27P27","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S27 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:36043]"
"ENSG00000126001",3367.35617492245,0.808614315089339,0.0871906743986273,9.27409176114906,1.79138692035322e-20,5.6273743659982e-20,"11190","CEP250","protein_coding","HGNC Symbol",14,"centrosomal protein 250 [Source:HGNC Symbol;Acc:HGNC:1859]"
"ENSG00000155011",68.4800658611189,3.92755874159691,0.423498223344197,9.274085521735,1.79149176049386e-20,5.6273743659982e-20,"27123","DKK2","protein_coding","HGNC Symbol",4,"dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]"
"ENSG00000249255",179.248883887844,-9.61620488243325,1.03690017744183,-9.27399289887067,1.79304880526584e-20,5.63149046969584e-20,"NA","PGAM1P9","processed_pseudogene","HGNC Symbol",1,"phosphoglycerate mutase 1 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:42456]"
"ENSG00000103490",78.560869751171,2.96626890215938,0.319867371029553,9.27343383794318,1.80247540051738e-20,5.66031821097824e-20,"29108","PYCARD","protein_coding","HGNC Symbol",4,"PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]"
"ENSG00000172497",48.7749966813965,-5.41324019200879,0.583741525271707,-9.27335123107639,1.80387242347405e-20,5.6639262038114e-20,"134526","ACOT12","protein_coding","HGNC Symbol",4,"acyl-CoA thioesterase 12 [Source:HGNC Symbol;Acc:HGNC:24436]"
"ENSG00000143013",1343.72610465471,-1.44354598746215,0.155668766651083,-9.2731895968427,1.8066090314853e-20,5.67173874983626e-20,"8543","LMO4","protein_coding","HGNC Symbol",4,"LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]"
"ENSG00000133216",3563.98132271711,0.884347048929466,0.0953662493567363,9.27316587256558,1.80701104943323e-20,5.67222085227013e-20,"2048","EPHB2","protein_coding","HGNC Symbol",7,"EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]"
"ENSG00000135821",1809.70852010188,1.08772224853123,0.117303130421032,9.27274698149241,1.81412392298388e-20,5.69376535080038e-20,"2752","GLUL","protein_coding","HGNC Symbol",13,"glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]"
"ENSG00000245848",121.093210940627,-1.99280079205132,0.214942633272764,-9.27131468386934,1.83865448510203e-20,5.76996314706244e-20,"1050","CEBPA","protein_coding","HGNC Symbol",1,"CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]"
"ENSG00000180035",475.415924440179,-1.13611403871102,0.122559443113015,-9.2699020969227,1.86316863120501e-20,5.84608848961111e-20,"197407","ZNF48","protein_coding","HGNC Symbol",5,"zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]"
"ENSG00000253899",182.307077251934,-3.13196269624782,0.337891305218855,-9.26914261442514,1.87648204649417e-20,5.88705306052796e-20,"NA","AC067904.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"novel pseudogene"
"ENSG00000099901",2838.43930632983,1.11723960055526,0.120536580554702,9.2688841463213,1.88103430388054e-20,5.90052392932023e-20,"5902","RANBP1","protein_coding","HGNC Symbol",14,"RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847]"
"ENSG00000183527",675.955684626109,1.32454471636409,0.142907441086031,9.26854967311819,1.88694140858617e-20,5.91824046682543e-20,"8624","PSMG1","protein_coding","HGNC Symbol",5,"proteasome assembly chaperone 1 [Source:HGNC Symbol;Acc:HGNC:3043]"
"ENSG00000167397",73.3319912190873,5.24436833076617,0.565955354423544,9.26639935425266,1.9253584470519e-20,6.03790293216963e-20,"79001","VKORC1","protein_coding","HGNC Symbol",8,"vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]"
"ENSG00000232158",136.086987134388,-11.0592099105947,1.1936218515998,-9.2652542308706,1.94613145516547e-20,6.10220864186617e-20,"NA","C11orf98P1","processed_pseudogene","HGNC Symbol",1,"chromosome 11 open reading frame 98 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49784]"
"ENSG00000167600",89.2895443415395,2.70934599954569,0.29242812401621,9.26499805263432,1.95080887989328e-20,6.11603498049487e-20,"29785","CYP2S1","protein_coding","HGNC Symbol",6,"cytochrome P450 family 2 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15654]"
"ENSG00000119640",135.621276298341,2.60950903609645,0.281662509001012,9.26466587744228,1.95689044732918e-20,6.13341692923191e-20,"97","ACYP1","protein_coding","HGNC Symbol",6,"acylphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:179]"
"ENSG00000171943",135.581097337263,2.01060260469484,0.217018033895953,9.26467984526483,1.95663434292524e-20,6.13341692923191e-20,"653464","SRGAP2C","protein_coding","HGNC Symbol",5,"SLIT-ROBO Rho GTPase activating protein 2C [Source:HGNC Symbol;Acc:HGNC:30584]"
"ENSG00000112276",196.308071511007,2.17787270389205,0.235092138201455,9.26391125008949,1.97077615379946e-20,6.17609054100778e-20,"11149","BVES","protein_coding","HGNC Symbol",3,"blood vessel epicardial substance [Source:HGNC Symbol;Acc:HGNC:1152]"
"ENSG00000224032",96.5699954219936,6.34762959692477,0.68523652942916,9.26341390791395,1.97998083503642e-20,6.20408488387064e-20,"NA","EPB41L4A-AS1","lncRNA","HGNC Symbol",5,"EPB41L4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30749]"
"ENSG00000138311",366.561435757013,-1.24852092402445,0.134797964503553,-9.26216451874944,2.00329214807338e-20,6.27626728976467e-20,"22891","ZNF365","protein_coding","HGNC Symbol",4,"zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194]"
"ENSG00000084207",10340.4176599695,-0.923633412965888,0.099738829721516,-9.26051985515365,2.03439272506652e-20,6.3728301198228e-20,"2950","GSTP1","protein_coding","HGNC Symbol",8,"glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]"
"ENSG00000167207",59.9705757417484,-6.70551607451437,0.724352009219641,-9.25726164788077,2.09742180069231e-20,6.5693702441769e-20,"64127","NOD2","protein_coding","HGNC Symbol",13,"nucleotide binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:5331]"
"ENSG00000255986",49.9618619653222,-6.14550038841952,0.663889951089194,-9.25680585816528,2.10639148572439e-20,6.59655934418213e-20,"NA","MT1JP","transcribed_unprocessed_pseudogene","HGNC Symbol",3,"metallothionein 1J, pseudogene [Source:HGNC Symbol;Acc:HGNC:7402]"
"ENSG00000232389",255.165337878501,-1.62687564142412,0.175752593606169,-9.25662380305842,2.10998481822023e-20,6.60690624056615e-20,"NA","AL583856.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"spermine synthase (SMS) pseudogene"
"ENSG00000187713",434.834090826777,1.33758984883094,0.144502393422556,9.25652383431146,2.11196053930882e-20,6.61218583549373e-20,"94107","TMEM203","protein_coding","HGNC Symbol",1,"transmembrane protein 203 [Source:HGNC Symbol;Acc:HGNC:28217]"
"ENSG00000102081",2462.96670642404,-1.36419668458833,0.147383176433853,-9.25612215448887,2.11991755024873e-20,6.63618780641415e-20,"2332","FMR1","protein_coding","HGNC Symbol",21,"FMRP translational regulator 1 [Source:HGNC Symbol;Acc:HGNC:3775]"
"ENSG00000104432",95.6414650169517,-2.42315571091084,0.261802408593597,-9.25566622525756,2.12898512592051e-20,6.66365923015702e-20,"3574","IL7","protein_coding","HGNC Symbol",11,"interleukin 7 [Source:HGNC Symbol;Acc:HGNC:6023]"
"ENSG00000231741",62.3182956706336,-6.52635244847043,0.705149002284802,-9.25528140481508,2.1366683158981e-20,6.68679063083668e-20,"NA","AL353743.3","processed_pseudogene","Clone-based (Ensembl) gene",1,"novel pseudogene"
"ENSG00000250304",42.6611545437898,-4.47928561180479,0.484006785049791,-9.25459260110163,2.15048924136236e-20,6.72912135146693e-20,"NA","ZBED1P1","processed_pseudogene","HGNC Symbol",1,"zinc finger BED-type containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44004]"
"ENSG00000119138",1401.68854388669,-1.26404978804547,0.13658913297349,-9.25439499122384,2.15447059721294e-20,6.74065557549285e-20,"687","KLF9","protein_coding","HGNC Symbol",1,"Kruppel like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]"
"ENSG00000144231",536.33165471788,1.05943275115482,0.114482840087595,9.254074674809,2.16093967603407e-20,6.75996886871167e-20,"5433","POLR2D","protein_coding","HGNC Symbol",4,"RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191]"
"ENSG00000121716",120.445947824452,6.98773817404817,0.755101432241766,9.2540390941953,2.16165944266192e-20,6.76129402328698e-20,"29990","PILRB","protein_coding","HGNC Symbol",13,"paired immunoglobin like type 2 receptor beta [Source:HGNC Symbol;Acc:HGNC:18297]"
"ENSG00000108813",158.114451888392,2.68496888239461,0.290148256707949,9.25378257604762,2.16685561362649e-20,6.77661830946477e-20,"1748","DLX4","protein_coding","HGNC Symbol",6,"distal-less homeobox 4 [Source:HGNC Symbol;Acc:HGNC:2917]"
