"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","chromosome_name","start_position","end_position","gene_biotype","description"
"ENSMUSG00000033739",104.286065132724,-0.0753826820324354,0.202704135093057,0.632200922632658,0.833750829606848,"56299","Fkbpl","17",34863738,34865298,"protein_coding","FK506 binding protein-like [Source:MGI Symbol;Acc:MGI:1932127]"
"ENSMUSG00000051113",11.8145803822069,-0.0603672879679452,0.29705576296222,0.632138613808503,0.833750829606848,"75538","Garin5a","7",44146005,44150910,"protein_coding","golgi associated RAB2 interactor 5A [Source:MGI Symbol;Acc:MGI:1922788]"
"ENSMUSG00000027466",1361.66073044396,-0.0488801787254886,0.108837621180456,0.632424930041002,0.833963086179574,"24105","Rbck1","2",152158254,152174573,"protein_coding","RanBP-type and C3HC4-type zinc finger containing 1 [Source:MGI Symbol;Acc:MGI:1344372]"
"ENSMUSG00000024078",1424.717188112,-0.0571353740982613,0.1300173120803,0.632602972635721,0.834131775754738,"74196","Ttc27","17",75024727,75170565,"protein_coding","tetratricopeptide repeat domain 27 [Source:MGI Symbol;Acc:MGI:1921446]"
"ENSMUSG00000001436",1851.59532641312,0.0738922494373059,0.189830484667984,0.632858993035413,0.834281555448607,"20509","Slc19a1","10",76868075,76896836,"protein_coding","solute carrier family 19 (folate transporter), member 1 [Source:MGI Symbol;Acc:MGI:103182]"
"ENSMUSG00000028578",234.233098866855,-0.0626877966230791,0.148393410322103,0.632866949320355,0.834281555448607,"67770","Caap1","4",94388318,94445033,"protein_coding","caspase activity and apoptosis inhibitor 1 [Source:MGI Symbol;Acc:MGI:1915020]"
"ENSMUSG00000048922",1747.08112255616,-0.0549837656953725,0.125291989361278,0.632799075145782,0.834281555448607,"108912","Cdca2","14",67913780,67953290,"protein_coding","cell division cycle associated 2 [Source:MGI Symbol;Acc:MGI:1919787]"
"ENSMUSG00000027086",286.951263707499,0.0747057449066753,0.195285549845483,0.633015112220075,0.834410780348385,"320720","Fastkd1","2",69517159,69543860,"protein_coding","FAST kinase domains 1 [Source:MGI Symbol;Acc:MGI:2444596]"
"ENSMUSG00000022051",1651.84571910702,0.0743962873135031,0.269529604908386,0.633198404671805,0.834556758956457,"12177","Bnip3l","14",67222688,67246326,"protein_coding","BCL2/adenovirus E1B interacting protein 3-like [Source:MGI Symbol;Acc:MGI:1332659]"
"ENSMUSG00000027959",790.152299821368,0.0579828255629705,0.132668125568091,0.633335040750032,0.834556758956457,"72776","Sass6","3",116388631,116424653,"protein_coding","SAS-6 centriolar assembly protein [Source:MGI Symbol;Acc:MGI:1920026]"
"ENSMUSG00000028678",2147.05239113389,-0.0663203298592874,0.161165958630927,0.633376580086463,0.834556758956457,"73804","Kif2c","4",117016836,117039836,"protein_coding","kinesin family member 2C [Source:MGI Symbol;Acc:MGI:1921054]"
"ENSMUSG00000038151",27.0091452163057,0.0333059983520996,0.316735180185865,0.633297259646543,0.834556758956457,"12142","Prdm1","10",44313173,44404497,"protein_coding","PR domain containing 1, with ZNF domain [Source:MGI Symbol;Acc:MGI:99655]"
"ENSMUSG00000051379",127.480604281199,0.074936055643142,0.191014784194118,0.633268709342043,0.834556758956457,"71436","Flrt3","2",140492834,140513389,"protein_coding","fibronectin leucine rich transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1918686]"
"ENSMUSG00000138930",14.1557650029281,0.0642700201294955,0.292235638655905,0.633658923612641,0.834862687277168,"#N/A","","2",73358209,73395739,"lncRNA","novel transcript, antisense to Chrna1 and Wipf1"
"ENSMUSG00000052798",2896.84503798098,-0.0554811498767061,0.127404625849155,0.633747151814583,0.834912835245001,"103468","Nup107","10",117586526,117628610,"protein_coding","nucleoporin 107 [Source:MGI Symbol;Acc:MGI:2143854]"
"ENSMUSG00000052310",4437.98773222833,0.0476847101341331,0.105397386895852,0.633940492645723,0.83503534777228,"30791","Slc39a1","3",90155479,90160919,"protein_coding","solute carrier family 39 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1353474]"
"ENSMUSG00000057637",1499.91989775419,0.0514799749587992,0.115521048268307,0.633914380924707,0.83503534777228,"110593","Prdm2","4",142833961,142939565,"protein_coding","PR domain containing 2, with ZNF domain [Source:MGI Symbol;Acc:MGI:107628]"
"ENSMUSG00000045031",59.2824567217578,-0.0771938578082233,0.22672267511376,0.634129373999058,0.835218041426585,"207175","Cetn4","3",37361898,37366857,"protein_coding","centrin 4 [Source:MGI Symbol;Acc:MGI:2677454]"
"ENSMUSG00000139873",9.97112227162325,-0.0540389688850428,0.303427485161926,0.634181402264737,0.83522046988146,"#N/A","","11",53242126,53242858,"lncRNA","novel transcript, antisense to Aff4"
"ENSMUSG00000030619",1512.5066140608,0.0497437768894155,0.111658580741001,0.634513026278892,0.835274281742336,"13626","Eed","7",89603862,89630191,"protein_coding","embryonic ectoderm development [Source:MGI Symbol;Acc:MGI:95286]"
"ENSMUSG00000037710",768.644534754278,-0.058393562907796,0.136009326408645,0.634408302785369,0.835274281742336,"52637","Cisd1","10",71166310,71180784,"protein_coding","CDGSH iron sulfur domain 1 [Source:MGI Symbol;Acc:MGI:1261855]"
"ENSMUSG00000087578",22.8691293816269,-0.0742375528181734,0.264870307512311,0.634523387854855,0.835274281742336,"#N/A","Ccdc142os","6",83079773,83086161,"lncRNA","coiled-coil domain containing 142, opposite strand [Source:MGI Symbol;Acc:MGI:3783052]"
"ENSMUSG00000102548",9.31368540338005,0.0566564792917228,0.301731130519968,0.634344421938237,0.835274281742336,"#N/A","Gm16701","1",166793634,166829834,"lncRNA","predicted gene, 16701 [Source:MGI Symbol;Acc:MGI:4439625]"
"ENSMUSG00000109255",89.3094465206935,0.0745936947448977,0.196572099170491,0.634448673691923,0.835274281742336,"#N/A","Gm7407","8",4089854,4090421,"processed_pseudogene","predicted gene 7407 [Source:MGI Symbol;Acc:MGI:3647246]"
"ENSMUSG00000120710",8.65238193366476,-0.046919027020835,0.309133166287812,0.634471630130016,0.835274281742336,"#N/A","Gm56839","8",84962088,84965300,"lncRNA","predicted gene, 56839 [Source:MGI Symbol;Acc:MGI:7337591]"
"ENSMUSG00000021036",1334.67857969984,0.0526750968783336,0.118973738394195,0.634575133237,0.835276332051834,"20773","Sptlc2","12",87351832,87435129,"protein_coding","serine palmitoyltransferase, long chain base subunit 2 [Source:MGI Symbol;Acc:MGI:108074]"
"ENSMUSG00000114110",20.8942186270586,-0.0691714566590078,0.280389824340379,0.634751094879032,0.835441872049959,"#N/A","Gm46379","12",111034198,111034462,"processed_pseudogene","predicted gene, 46379 [Source:MGI Symbol;Acc:MGI:5826016]"
"ENSMUSG00000019796",417.769995821012,-0.0690324177457321,0.172390591875692,0.634808266654286,0.835451050286832,"237253","Lrp11","10",7465564,7501247,"protein_coding","low density lipoprotein receptor-related protein 11 [Source:MGI Symbol;Acc:MGI:2442989]"
"ENSMUSG00000011114",2460.68211349819,0.0635872403108367,0.150836681000683,0.63497593655628,0.835504927518702,"21376","Tbrg1","9",37560059,37568608,"protein_coding","transforming growth factor beta regulated gene 1 [Source:MGI Symbol;Acc:MGI:1100877]"
"ENSMUSG00000021196",1934.29509329667,0.0646289159969438,0.163470125941703,0.635030607848638,0.835504927518702,"56421","Pfkp","13",6629804,6698813,"protein_coding","phosphofructokinase, platelet [Source:MGI Symbol;Acc:MGI:1891833]"
"ENSMUSG00000083962",41.9676705960294,0.0775102755407566,0.245554293081743,0.635081174128071,0.835504927518702,"#N/A","Gm15707","6",145261339,145262334,"processed_pseudogene","predicted gene 15707 [Source:MGI Symbol;Acc:MGI:3783147]"
"ENSMUSG00000085929",46.1754051409479,0.0776073707997033,0.239183520033584,0.635100212584216,0.835504927518702,"105244102","Gm13421","2",27430158,27436104,"lncRNA","predicted gene 13421 [Source:MGI Symbol;Acc:MGI:3649922]"
"ENSMUSG00000089875",16.383681993114,0.0693722535180864,0.28172356009422,0.635040879232883,0.835504927518702,"#N/A","Etohd2","13",59917306,59923221,"lncRNA","ethanol decreased 2 [Source:MGI Symbol;Acc:MGI:1261417]"
"ENSMUSG00000034300",1713.43495797127,-0.0501084348358276,0.113220247662157,0.635271486307258,0.83559974757406,"66306","Fam53c","18",34891959,34906813,"protein_coding","family with sequence similarity 53, member C [Source:MGI Symbol;Acc:MGI:1913556]"
"ENSMUSG00000038070",722.983209240022,-0.0541209877109529,0.118202445967305,0.63527270360239,0.83559974757406,"338349","Cntln","4",84802546,85050158,"protein_coding","centlein, centrosomal protein [Source:MGI Symbol;Acc:MGI:2443104]"
"ENSMUSG00000107962",46.8098618006356,-0.076815308165284,0.244506578577522,0.635375235641814,0.835668566997528,"#N/A","Gm43980","6",49231785,49233396,"TEC","predicted gene, 43980 [Source:MGI Symbol;Acc:MGI:5690372]"
"ENSMUSG00000019814",1105.69121818301,0.0644460466150534,0.154671352746608,0.635703777951741,0.83579959484502,"353258","Ltv1","10",13053884,13068912,"protein_coding","LTV1 ribosome biogenesis factor [Source:MGI Symbol;Acc:MGI:2447810]"
"ENSMUSG00000021868",584.746063374756,0.0707247324124115,0.178146756286294,0.63555787631581,0.83579959484502,"105675","Ppif","14",25694578,25700892,"protein_coding","peptidylprolyl isomerase F (cyclophilin F) [Source:MGI Symbol;Acc:MGI:2145814]"
"ENSMUSG00000030815",170.190197919745,0.074851860531669,0.200157225118844,0.635776174411942,0.83579959484502,"68961","Phkg2","7",127172512,127182479,"protein_coding","phosphorylase kinase, gamma 2 (testis) [Source:MGI Symbol;Acc:MGI:1916211]"
"ENSMUSG00000044348",77.3245938790605,0.0769931164430495,0.218758956526873,0.635653901660666,0.83579959484502,"67062","Slc25a53","X",135881865,135939051,"protein_coding","solute carrier family 25, member 53 [Source:MGI Symbol;Acc:MGI:1914312]"
"ENSMUSG00000138915",8.0574279224701,0.0573017889905697,0.300525508185965,0.635713338678168,0.83579959484502,"#N/A","","18",35759278,35764801,"lncRNA","novel transcript, antisense to Slc23a1"
"ENSMUSG00000138984",12.7593806728316,-0.0607699945474149,0.295354865677572,0.63575513912088,0.83579959484502,"#N/A","","10",81254697,81257146,"lncRNA","novel transcript, antisense to Nfic"
"ENSMUSG00000049288",2125.77038914879,0.0554087275449263,0.126135581658402,0.636539728436076,0.836726661657413,"280411","Lix1l","3",96508465,96533487,"protein_coding","Lix1-like [Source:MGI Symbol;Acc:MGI:3036267]"
"ENSMUSG00000125385",9.32316434453399,-0.0584642662231176,0.29821511778511,0.636632200719091,0.836726661657413,"#N/A","","14",30329830,30331504,"lncRNA","novel transcript, antisense to Prkcd"
"ENSMUSG00000142887",12.5169619672864,0.0613265861039975,0.295647096603497,0.636586590376928,0.836726661657413,"#N/A","","14",43011215,43025793,"lncRNA","novel transcript, antisense to RP24-494O2.1"
"ENSMUSG00000032178",4921.99191211382,0.043904768397875,0.097121068364204,0.636687887003017,0.836733773167342,"16201","Ilf3","9",21279167,21316657,"protein_coding","interleukin enhancer binding factor 3 [Source:MGI Symbol;Acc:MGI:1339973]"
"ENSMUSG00000006390",1829.87442848605,0.0595139925586005,0.142391765585058,0.636944727148161,0.836994163459312,"54325","Elovl1","4",118285290,118290150,"protein_coding","ELOVL fatty acid elongase 1 [Source:MGI Symbol;Acc:MGI:1858959]"
"ENSMUSG00000102856",32.0682574621558,-0.074949217459862,0.257783692137153,0.636986605442266,0.836994163459312,"#N/A","Gm37084","1",131013989,131019886,"TEC","predicted gene, 37084 [Source:MGI Symbol;Acc:MGI:5610312]"
"ENSMUSG00000039231",1466.09647229718,0.0530832912587594,0.115456723645481,0.637111754393454,0.837026438930396,"20937","Suv39h1","X",7927410,7940999,"protein_coding","suppressor of variegation 3-9 1 [Source:MGI Symbol;Acc:MGI:1099440]"
"ENSMUSG00000083011",266.474499647154,-0.0611040080925273,0.145794113040933,0.63711024621555,0.837026438930396,"433745","Gm12816","4",112812272,112813483,"processed_pseudogene","predicted gene 12816 [Source:MGI Symbol;Acc:MGI:3649628]"
"ENSMUSG00000034926",4016.87016749003,-0.064215678094117,0.156920909313796,0.637401951976999,0.837161744835626,"74754","Dhcr24","4",106418235,106446310,"protein_coding","24-dehydrocholesterol reductase [Source:MGI Symbol;Acc:MGI:1922004]"
"ENSMUSG00000084917",21.3104071730864,0.0716898351526926,0.274400964724681,0.637349791866012,0.837161744835626,"#N/A","Gm17477","9",80026177,80029219,"lncRNA","predicted gene, 17477 [Source:MGI Symbol;Acc:MGI:4937111]"
"ENSMUSG00000085492",72.1777215611773,0.0754227647646546,0.206658203371267,0.637266654724168,0.837161744835626,"68789","Trmt61b","17",71863541,71906189,"lncRNA","tRNA methyltransferase 61B [Source:MGI Symbol;Acc:MGI:1916039]"
"ENSMUSG00000111646",10.5538700180322,-0.0557501759656517,0.301078795955201,0.637415948480265,0.837161744835626,"#N/A","Gm40621","10",29233740,29250941,"lncRNA","predicted gene, 40621 [Source:MGI Symbol;Acc:MGI:5623506]"
"ENSMUSG00000001576",5474.98189434308,0.0609701936170769,0.144189379782674,0.637605328015559,0.837327441716871,"67458","Ergic1","17",26780463,26875908,"protein_coding","endoplasmic reticulum-golgi intermediate compartment 1 [Source:MGI Symbol;Acc:MGI:1914708]"
"ENSMUSG00000070572",25.9231266441841,0.0747583805092072,0.262426396610514,0.63764273245927,0.837327441716871,"#N/A","Trmt112-ps2","4",149541786,149542163,"processed_pseudogene","tRNA methyltransferase 11-2, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3651720]"
"ENSMUSG00000028467",189.30880298466,-0.0718446624824222,0.188965728672334,0.637970793119749,0.837501043506113,"230101","Gba2","4",43566928,43578873,"protein_coding","glucosidase beta 2 [Source:MGI Symbol;Acc:MGI:2654325]"
"ENSMUSG00000029173",482.507758276444,-0.0544883152931179,0.12624247306166,0.637919221758777,0.837501043506113,"211006","Sepsecs","5",52797429,52827050,"protein_coding","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase [Source:MGI Symbol;Acc:MGI:1098791]"
"ENSMUSG00000032329",936.245937017366,0.051147137435691,0.116237159008813,0.637868239941386,0.837501043506113,"66867","Hmg20a","9",56325893,56404220,"protein_coding","high mobility group 20A [Source:MGI Symbol;Acc:MGI:1914117]"
"ENSMUSG00000052776",56.5432511068963,0.0401622181559976,0.313515155046909,0.63797622000664,0.837501043506113,"246730","Oas1a","5",121034319,121045584,"protein_coding","2'-5' oligoadenylate synthetase 1A [Source:MGI Symbol;Acc:MGI:2180860]"
"ENSMUSG00000029446",678.619513062653,0.0567068037849534,0.131769038561855,0.638078209571805,0.837568865202583,"100678","Psph","5",129842622,129864513,"protein_coding","phosphoserine phosphatase [Source:MGI Symbol;Acc:MGI:97788]"
"ENSMUSG00000000167",33.1443477578711,0.0761619191851681,0.251515266279367,0.63820017184309,0.837576138665705,"72614","Pih1d2","9",50528621,50536300,"protein_coding","PIH1 domain containing 2 [Source:MGI Symbol;Acc:MGI:1919864]"
"ENSMUSG00000006392",1067.01180586434,-0.0562894246345227,0.131790018332206,0.63823472874833,0.837576138665705,"80509","Med8","4",118266534,118272979,"protein_coding","mediator complex subunit 8 [Source:MGI Symbol;Acc:MGI:1915269]"
"ENSMUSG00000114349",131.339290007822,0.0707889352548966,0.181138263534831,0.638154289617601,0.837576138665705,"#N/A","Gm7591","14",26932354,26933206,"processed_pseudogene","predicted gene 7591 [Source:MGI Symbol;Acc:MGI:3644074]"
"ENSMUSG00000097354",27.0029412682738,0.0700781387413516,0.278330194821581,0.638344819815015,0.837654564076425,"76432","2310001H17Rik","6",129091282,129216988,"lncRNA","RIKEN cDNA 2310001H17 gene [Source:MGI Symbol;Acc:MGI:1923682]"
"ENSMUSG00000048538",266.604807840726,-0.0633525186487576,0.154123149852314,0.638450744620646,0.837727510463688,"#N/A","Gm9826","1",7247963,7249261,"processed_pseudogene","predicted gene 9826 [Source:MGI Symbol;Acc:MGI:3642725]"
"ENSMUSG00000026767",965.374728517199,0.0645683339549015,0.156851621215534,0.638601230217986,0.837759179670059,"66960","Mindy3","2",12352074,12424281,"protein_coding","MINDY lysine 48 deubiquitinase 3 [Source:MGI Symbol;Acc:MGI:1914210]"
"ENSMUSG00000033706",2047.17048398499,-0.0519531265659081,0.121353536720748,0.638720127868881,0.837759179670059,"232187","Smyd5","6",85408971,85423417,"protein_coding","SET and MYND domain containing 5 [Source:MGI Symbol;Acc:MGI:108048]"
"ENSMUSG00000037971",79.4289003085835,-0.0760949248828057,0.22470498855244,0.638618000516698,0.837759179670059,"68721","Cfap68","9",50674128,50686820,"protein_coding","cilia and flagella associated protein 68 [Source:MGI Symbol;Acc:MGI:1915971]"
"ENSMUSG00000040483",150.034607610454,0.0433344404279363,0.311838553959644,0.638684528801825,0.837759179670059,"327959","Xaf1","11",72192455,72204559,"protein_coding","XIAP associated factor 1 [Source:MGI Symbol;Acc:MGI:3772572]"
"ENSMUSG00000117359",250.93719339553,0.070172994264164,0.178751005123767,0.638726565573117,0.837759179670059,"#N/A","Gm7466","18",6760516,6760959,"processed_pseudogene","predicted gene 7466 [Source:MGI Symbol;Acc:MGI:3648356]"
"ENSMUSG00000032652",64.2474446674533,-0.0750102587403662,0.253422228437366,0.638991474953155,0.838040592407042,"232430","Crebl2","6",134807117,134835894,"protein_coding","cAMP responsive element binding protein-like 2 [Source:MGI Symbol;Acc:MGI:1889385]"
"ENSMUSG00000098318",84.0917738712133,0.0768157567054696,0.24079922996446,0.639174756212883,0.838214913533292,"#N/A","Lockd","6",134904916,134945181,"lncRNA","lncRNA downstream of Cdkn1b [Source:MGI Symbol;Acc:MGI:1915081]"
"ENSMUSG00000064542",11.5931855748378,0.058852001704975,0.297986382264492,0.639362184578455,0.838394645283582,"115490044","Gm22980","4",117011290,117011359,"snoRNA","predicted gene, 22980 [Source:MGI Symbol;Acc:MGI:5452757]"
"ENSMUSG00000032757",382.973401271562,0.0633640575573331,0.152139799629812,0.639554574828915,0.838580854713435,"12068","Bet1","6",4076899,4086972,"protein_coding","Bet1 golgi vesicular membrane trafficking protein [Source:MGI Symbol;Acc:MGI:1343104]"
"ENSMUSG00000029088",10.1981773152202,0.0591733346379861,0.297441285809777,0.639981500043293,0.839062891002858,"80334","Kcnip4","5",48546844,49682249,"protein_coding","Kv channel interacting protein 4 [Source:MGI Symbol;Acc:MGI:1933131]"
"ENSMUSG00000054737",114.978130117103,0.0741258963290081,0.202040473771481,0.640123867515669,0.839062891002858,"319535","Zfp182","X",20895178,20928555,"protein_coding","zinc finger protein 182 [Source:MGI Symbol;Acc:MGI:2442220]"
"ENSMUSG00000058886",469.570832342019,-0.0644656448271555,0.159384972681135,0.640121522808805,0.839062891002858,"54006","Deaf1","7",140877093,140907603,"protein_coding","DEAF1, transcription factor [Source:MGI Symbol;Acc:MGI:1858496]"
"ENSMUSG00000130833",8.37326819585425,-0.0508414721621134,0.305097558913517,0.64008739074806,0.839062891002858,"#N/A","","12",30960454,30961083,"lncRNA","novel transcript, antisense to Acp1"
"ENSMUSG00000074136",16.6042457964738,-0.068955592964814,0.278517951364668,0.640175138967572,0.839064013060111,"319960","4930513N10Rik","8",96533372,96548385,"lncRNA","RIKEN cDNA 4930513N10 gene [Source:MGI Symbol;Acc:MGI:2443064]"
"ENSMUSG00000020564",182.080059360128,0.0684451814956727,0.17334260034771,0.640482045276515,0.839267985161565,"380753","Atxn7l1","12",33197692,33423184,"protein_coding","ataxin 7-like 1 [Source:MGI Symbol;Acc:MGI:3584458]"
"ENSMUSG00000109821",13.7665276364133,-0.0626287390067046,0.291118722296587,0.640450484161777,0.839267985161565,"#N/A","Gm6593","7",104341505,104342639,"processed_pseudogene","predicted gene 6593 [Source:MGI Symbol;Acc:MGI:3644209]"
"ENSMUSG00000112716",45.4834258351782,-0.0726419250085913,0.264774373005102,0.640445238214407,0.839267985161565,"#N/A","4930471E19Rik","10",120467976,120564873,"lncRNA","RIKEN cDNA 4930471E19 gene [Source:MGI Symbol;Acc:MGI:1922162]"
"ENSMUSG00000033705",425.917166977912,0.0733102069356675,0.196631500706971,0.64053278504407,0.839268394070891,"668880","Stard9","2",120459602,120562376,"protein_coding","StAR related lipid transfer domain containing 9 [Source:MGI Symbol;Acc:MGI:3045258]"
"ENSMUSG00000031221",1121.21449791028,-0.0477028806532979,0.108562645160673,0.640736319770736,0.839468989210766,"18518","Igbp1","X",99537897,99559731,"protein_coding","immunoglobulin (CD79A) binding protein 1 [Source:MGI Symbol;Acc:MGI:1346500]"
"ENSMUSG00000093862",18.6190116759781,-0.0656004296748928,0.286053257449676,0.640847804043394,0.839482880967667,"#N/A","Gm5117","8",32227236,32229788,"processed_pseudogene","predicted gene 5117 [Source:MGI Symbol;Acc:MGI:3648041]"
"ENSMUSG00000113811",51.4400520291955,0.0765286328408329,0.234910969128568,0.640828167330073,0.839482880967667,"#N/A","Gm47882","13",14020174,14069339,"lncRNA","predicted gene, 47882 [Source:MGI Symbol;Acc:MGI:6097109]"
"ENSMUSG00000041477",39.9259835706725,-0.0745676869688455,0.253254197913479,0.640984621949457,0.839596022596003,"319618","Dcp1b","6",119152214,119198577,"protein_coding","decapping mRNA 1B [Source:MGI Symbol;Acc:MGI:2442404]"
"ENSMUSG00000016495",374.477864702893,-0.0615129876938284,0.149734801541566,0.641264680053867,0.839764581803172,"67759","Plgrkt","19",29325999,29344790,"protein_coding","plasminogen receptor, C-terminal lysine transmembrane protein [Source:MGI Symbol;Acc:MGI:1915009]"
"ENSMUSG00000024121",2214.3739789282,-0.0517988351437285,0.12043596044436,0.641214883871676,0.839764581803172,"11984","Atp6v0c","17",24382840,24388676,"protein_coding","ATPase, H+ transporting, lysosomal V0 subunit C [Source:MGI Symbol;Acc:MGI:88116]"
"ENSMUSG00000054302",427.723626485581,-0.0623293855277694,0.152353447988159,0.641188718655247,0.839764581803172,"66266","Eapp","12",54717125,54742682,"protein_coding","E2F-associated phosphoprotein [Source:MGI Symbol;Acc:MGI:1913516]"
"ENSMUSG00000025979",1285.19825952258,-0.0443312824282398,0.100440088888412,0.641342153766392,0.839799957917707,"19070","Mob4","1",55170390,55194058,"protein_coding","MOB family member 4, phocein [Source:MGI Symbol;Acc:MGI:104899]"
"ENSMUSG00000023259",114.967787879647,0.0708733831301663,0.185402227653872,0.641750774474228,0.839806427077731,"171429","Slc26a6","9",108730482,108742117,"protein_coding","solute carrier family 26, member 6 [Source:MGI Symbol;Acc:MGI:2159728]"
"ENSMUSG00000025997",395.316578647844,-0.0618808287521964,0.15137924504333,0.641725375371561,0.839806427077731,"22779","Ikzf2","1",69570373,69726404,"protein_coding","IKAROS family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1342541]"
"ENSMUSG00000056735",17.1282898040762,-0.0523182534200593,0.303534570846758,0.6415021318559,0.839806427077731,"#N/A","A930024E05Rik","5",123124819,123136412,"lncRNA","RIKEN cDNA A930024E05 gene [Source:MGI Symbol;Acc:MGI:1924414]"
"ENSMUSG00000107577",16.6059842213556,-0.0639923646927968,0.288224905187526,0.64163090089695,0.839806427077731,"#N/A","Gm44103","6",116237395,116241056,"TEC","predicted gene, 44103 [Source:MGI Symbol;Acc:MGI:5690495]"
"ENSMUSG00000116887",31.1669176817995,0.0753141427834947,0.252454084679728,0.641610688253495,0.839806427077731,"#N/A","Gm6029","16",29958277,29958647,"processed_pseudogene","predicted gene 6029 [Source:MGI Symbol;Acc:MGI:3643236]"
"ENSMUSG00000122559",14.3871066719806,-0.0589957603940222,0.29588048757876,0.64170279814483,0.839806427077731,"#N/A","","17",6034386,6038494,"lncRNA","novel transcript, antisense to Synj2"
"ENSMUSG00000127456",13.7499405015976,-0.0646157408698486,0.287253305715908,0.641726418350162,0.839806427077731,"#N/A","","12",110549026,110567790,"lncRNA","novel transcript, antisense to Ppp2r5c"
"ENSMUSG00000127732",26.5253590587592,-0.0685276840093636,0.278442337508296,0.641507321544276,0.839806427077731,"#N/A","","17",33968478,33974807,"lncRNA","novel transcript, antisense to Rab11b"
"ENSMUSG00000029048",4129.79320478685,0.0463339907676915,0.106249046479283,0.641945186576489,0.839928753159788,"67830","Rer1","4",155158567,155170839,"protein_coding","retention in endoplasmic reticulum sorting receptor 1 [Source:MGI Symbol;Acc:MGI:1915080]"
"ENSMUSG00000047676",868.650768077422,0.0520144699647728,0.120109828548443,0.641910380884064,0.839928753159788,"#N/A","Rpsa-ps10","3",149778295,149779179,"processed_pseudogene","ribosomal protein SA, pseudogene 10 [Source:MGI Symbol;Acc:MGI:3704228]"
"ENSMUSG00000071237",7.8231369273015,0.0536106110655636,0.3032312368783,0.642025123169243,0.839967307987243,"#N/A","Gemin6-ps","6",117785681,117786181,"processed_pseudogene","gem nuclear organelle associated protein 6, pseudogene [Source:MGI Symbol;Acc:MGI:3645567]"
"ENSMUSG00000026926",3641.02287413698,0.0485738621191846,0.111029111484947,0.642116327221387,0.840020596914442,"66865","Pmpca","2",26279351,26287134,"protein_coding","peptidase (mitochondrial processing) alpha [Source:MGI Symbol;Acc:MGI:1918568]"
"ENSMUSG00000054455",2573.01371886131,-0.0555654215332509,0.132036904971364,0.642724373142949,0.840749960089452,"56491","Vapb","2",173579304,173626132,"protein_coding","vesicle-associated membrane protein, associated protein B and C [Source:MGI Symbol;Acc:MGI:1928744]"
"ENSMUSG00000110313",11.4945961489311,-0.0593977263542937,0.295026873590958,0.642897555801989,0.840910407199977,"#N/A","Gm45420","8",11764815,11765239,"processed_pseudogene","predicted gene 45420 [Source:MGI Symbol;Acc:MGI:5791256]"
"ENSMUSG00000064871",17.4632563999259,-0.0686513803015269,0.277370307336385,0.642976655357678,0.840947778005331,"#N/A","Snord58b","18",75134129,75134194,"snoRNA","small nucleolar RNA, C/D box 58B [Source:MGI Symbol;Acc:MGI:3819545]"
"ENSMUSG00000085893",9.60374630851604,0.0577383355544929,0.298051987288756,0.643120624500828,0.841069979063907,"#N/A","Gm12091","11",29551784,29552613,"processed_pseudogene","predicted gene 12091 [Source:MGI Symbol;Acc:MGI:3650089]"
"ENSMUSG00000113521",29.1422630929988,-0.0727175582099055,0.262086347283994,0.643329653852435,0.841211143075587,"#N/A","Gm29787","13",51359299,51360147,"processed_pseudogene","predicted gene, 29787 [Source:MGI Symbol;Acc:MGI:5588946]"
"ENSMUSG00000135463",19.0622525947377,-0.0682242932584572,0.278561401218245,0.643325145109613,0.841211143075587,"#N/A","","4",126060315,126068902,"lncRNA","novel transcript, antisense to Thrap3"
"ENSMUSG00000005899",945.942515797711,0.0524277979841052,0.122183482937807,0.643734843741397,0.841212233384742,"77626","Smpd4","16",17437218,17462692,"protein_coding","sphingomyelin phosphodiesterase 4 [Source:MGI Symbol;Acc:MGI:1924876]"
"ENSMUSG00000038503",1670.75176530262,-0.0561183477291968,0.133731982432312,0.643437502872882,0.841212233384742,"67943","Mesd","7",83533674,83550740,"protein_coding","mesoderm development LRP chaperone [Source:MGI Symbol;Acc:MGI:1891421]"
"ENSMUSG00000040187",623.291980349356,-0.0631952734216878,0.157120853816743,0.643662419761079,0.841212233384742,"272322","Bmal2","6",146697553,146735027,"protein_coding","basic helix-loop-helix ARNT like 2 [Source:MGI Symbol;Acc:MGI:2684845]"
"ENSMUSG00000059835",98.3338217072703,0.0754102135317249,0.220228538906108,0.643601119718067,0.841212233384742,"#N/A","Rpl13-ps3","14",59130955,59131578,"processed_pseudogene","ribosomal protein L13, pseudogene 3 [Source:MGI Symbol;Acc:MGI:3646682]"
"ENSMUSG00000071037",58.333334965798,0.0755208745483302,0.223078520774681,0.643532901507943,0.841212233384742,"73582","Camkmt","17",85397980,85766016,"protein_coding","calmodulin-lysine N-methyltransferase [Source:MGI Symbol;Acc:MGI:1920832]"
